0,-3.188396,55.944425,261,-3.188415,55.944305,trades.rare.cable
1,-3.188415,55.944305,240,-3.188565,55.944045192378866,null
2,-3.188565,55.944045192378866,230,-3.188752538706275,55.94382169245191,labels.hotels.alert
3,-3.188752538706275,55.94382169245191,280,-3.188709730239183,55.94357891357076,system.speak.guard
4,-3.188709730239183,55.94357891357076,200,-3.188991638025419,55.94347630752776,null
5,-3.188991638025419,55.94347630752776,210,-3.189203563507609,55.94335395229357,rents.cone.stove
6,-3.189203563507609,55.94335395229357,150,-3.189364192701433,55.943446691601864,cars.attend.hotels
7,-3.189364192701433,55.943446691601864,120,-3.1894960766329614,55.94367512127197,burn.spot.across
8,-3.1894960766329614,55.94367512127197,180,-3.1897960766329616,55.94367512127197,null
9,-3.1897960766329616,55.94367512127197,180,-3.190096076632962,55.94367512127197,null
10,-3.190096076632962,55.94367512127197,170,-3.1901072348900823,55.94367708877376,sculpture.shot.melon
11,-3.1901072348900823,55.94367708877376,280,-3.1900551404367823,55.943381646447854,null
12,-3.1900551404367823,55.943381646447854,270,-3.1900551404367823,55.94336298794312,shows.fries.lamp
13,-3.1900551404367823,55.94336298794312,200,-3.190337048223018,55.94326038190012,null
14,-3.190337048223018,55.94326038190012,200,-3.190558493979365,55.9431797822363,relate.chill.vest
15,-3.190558493979365,55.9431797822363,120,-3.1907084939793653,55.943439589857434,null
16,-3.1907084939793653,55.943439589857434,120,-3.1908584939793654,55.94369939747857,null
17,-3.1908584939793654,55.94369939747857,120,-3.1910084939793655,55.9439592050997,null
18,-3.1910084939793655,55.9439592050997,120,-3.1910311896310652,55.94399851512156,hills.giant.crate
19,-3.1910311896310652,55.94399851512156,90,-3.1910311896310652,55.94425303246551,paying.crowd.weep
20,-3.1910311896310652,55.94425303246551,140,-3.191261002964001,55.94444586874842,null
21,-3.191261002964001,55.94444586874842,150,-3.1915208105851365,55.944595868748415,null
22,-3.1915208105851365,55.944595868748415,140,-3.191750623918072,55.94478870503132,null
23,-3.191750623918072,55.94478870503132,150,-3.1920104315392077,55.94493870503132,null
24,-3.1920104315392077,55.94493870503132,140,-3.192074767957633,55.94499268969629,useful.hike.trades
25,-3.192074767957633,55.94499268969629,10,-3.191779325631729,55.945044784149594,null
26,-3.191779325631729,55.945044784149594,10,-3.191483883305825,55.9450968786029,null
27,-3.191483883305825,55.9450968786029,10,-3.1911884409799214,55.9451489730562,null
28,-3.1911884409799214,55.9451489730562,10,-3.1908929986540175,55.9452010675095,null
29,-3.1908929986540175,55.9452010675095,20,-3.190611090867782,55.9453036735525,null
30,-3.190611090867782,55.9453036735525,10,-3.190315648541878,55.945355768005804,null
31,-3.190315648541878,55.945355768005804,20,-3.1900463217226998,55.94545379495128,turkey.limit.ramp
32,-3.1900463217226998,55.94545379495128,40,-3.189816508389764,55.94564663123418,null
33,-3.189816508389764,55.94564663123418,30,-3.1895567007686285,55.94579663123418,null
34,-3.1895567007686285,55.94579663123418,40,-3.1895229305765334,55.94582496778991,coherent.saints.stuck
