0,-3.188396,55.944425,60,-3.188246,55.94468480762114,null
1,-3.188246,55.94468480762114,50,-3.1881330733662425,55.944819388342616,agents.mile.crib
2,-3.1881330733662425,55.944819388342616,230,-3.1883259096491483,55.94458957500968,null
3,-3.1883259096491483,55.94458957500968,230,-3.188518745932054,55.94435976167674,null
4,-3.188518745932054,55.94435976167674,230,-3.18871158221496,55.94412994834381,null
5,-3.18871158221496,55.94412994834381,220,-3.1888024929432546,55.94405366518522,noted.friday.jams
6,-3.1888024929432546,55.94405366518522,260,-3.1888388055233605,55.94384772630984,labels.hotels.alert
7,-3.1888388055233605,55.94384772630984,200,-3.1891207133095962,55.94374512026684,null
8,-3.1891207133095962,55.94374512026684,210,-3.1893444455175266,55.943615948416365,cars.attend.hotels
9,-3.1893444455175266,55.943615948416365,280,-3.1892923510642266,55.94332050609046,null
10,-3.1892923510642266,55.94332050609046,280,-3.189270820142958,55.94319839816811,region.passes.pencil
11,-3.189270820142958,55.94319839816811,230,-3.189463656425864,55.94296858483517,null
12,-3.189463656425864,55.94296858483517,210,-3.1897234640469994,55.94281858483517,hooked.shine.third
13,-3.1897234640469994,55.94281858483517,160,-3.1897360524305705,55.94282316663209,second.launch.miles
14,-3.1897360524305705,55.94282316663209,130,-3.1899176820545057,55.94303962438894,shows.fries.lamp
15,-3.1899176820545057,55.94303962438894,170,-3.1902131243804095,55.94309171884224,null
16,-3.1902131243804095,55.94309171884224,160,-3.190495032166645,55.94319432488524,null
17,-3.190495032166645,55.94319432488524,170,-3.190790474492549,55.94324641933854,null
18,-3.190790474492549,55.94324641933854,160,-3.190977075564779,55.94331433657452,meal.feed.large
19,-3.190977075564779,55.94331433657452,110,-3.191030105940565,55.943460036334535,loaf.cheer.slave
20,-3.191030105940565,55.943460036334535,40,-3.190800292607629,55.94365287261744,null
21,-3.190800292607629,55.94365287261744,40,-3.1905704265549377,55.943845753137474,pump.wheels.hulk
22,-3.1905704265549377,55.943845753137474,120,-3.190720426554938,55.94410556075861,null
23,-3.190720426554938,55.94410556075861,120,-3.190870426554938,55.94436536837974,null
24,-3.190870426554938,55.94436536837974,120,-3.190972881191862,55.94454282501636,estate.gave.votes
25,-3.190972881191862,55.94454282501636,130,-3.191165717474768,55.9447726383493,null
26,-3.191165717474768,55.9447726383493,140,-3.1913955308077036,55.944965474632205,null
27,-3.1913955308077036,55.944965474632205,130,-3.1914684572931313,55.94505238503321,hills.feels.tunes
28,-3.1914684572931313,55.94505238503321,110,-3.191571063336129,55.945334292819446,null
29,-3.191571063336129,55.945334292819446,120,-3.191721063336129,55.94559410044058,null
30,-3.191721063336129,55.94559410044058,110,-3.1918065770147694,55.945829047341704,stone.undulation.poems
31,-3.1918065770147694,55.945829047341704,340,-3.1915246692285337,55.9457264412987,null
32,-3.1915246692285337,55.9457264412987,330,-3.1914320185333,55.94567294939487,skins.engage.best
33,-3.1914320185333,55.94567294939487,0,-3.1911320185333,55.94567294939487,null
34,-3.1911320185333,55.94567294939487,0,-3.1908320185332997,55.94567294939487,null
35,-3.1908320185332997,55.94567294939487,0,-3.1905320185332995,55.94567294939487,null
36,-3.1905320185332995,55.94567294939487,0,-3.1902320185332993,55.94567294939487,null
37,-3.1902320185332993,55.94567294939487,0,-3.189932018533299,55.94567294939487,null
38,-3.189932018533299,55.94567294939487,0,-3.189632018533299,55.94567294939487,null
39,-3.189632018533299,55.94567294939487,0,-3.1895189497860397,55.94567294939487,museum.spicy.horns
40,-3.1895189497860397,55.94567294939487,0,-3.1892189497860395,55.94567294939487,null
41,-3.1892189497860395,55.94567294939487,10,-3.1890866967301656,55.9456962691769,stops.else.chats
42,-3.1890866967301656,55.9456962691769,10,-3.188791254404262,55.9457483636302,null
43,-3.188791254404262,55.9457483636302,10,-3.188495812078358,55.945800458083504,null
44,-3.188495812078358,55.945800458083504,10,-3.188200369752454,55.945852552536806,null
45,-3.188200369752454,55.945852552536806,10,-3.1879049274265503,55.94590464699011,null
46,-3.1879049274265503,55.94590464699011,10,-3.1876094851006465,55.94595674144341,null
47,-3.1876094851006465,55.94595674144341,0,-3.187593842224107,55.94595674144341,slips.mass.baking
48,-3.187593842224107,55.94595674144341,320,-3.187392718783654,55.9457879788387,diner.leaves.mutual
49,-3.187392718783654,55.9457879788387,350,-3.18709727645775,55.9457358843854,null
50,-3.18709727645775,55.9457358843854,350,-3.186912232945176,55.94570325622153,hidden.handle.softly
51,-3.186912232945176,55.94570325622153,300,-3.186762232945176,55.94544344860039,null
52,-3.186762232945176,55.94544344860039,290,-3.1866596269021783,55.945161540814155,null
53,-3.1866596269021783,55.945161540814155,300,-3.1866213530389205,55.945095248538394,laws.merit.bleak
54,-3.1866213530389205,55.945095248538394,285,-3.1865437073253897,55.944805470790506,null
55,-3.1865437073253897,55.944805470790506,220,-3.186649978052975,55.944716299062186,artist.gets.react
56,-3.186649978052975,55.944716299062186,350,-3.186576028568097,55.944703259772794,rated.fired.crowds
57,-3.186576028568097,55.944703259772794,50,-3.186383192285191,55.94493307310573,null
58,-3.186383192285191,55.94493307310573,50,-3.1861903560022853,55.945162886438666,null
59,-3.1861903560022853,55.945162886438666,50,-3.1859975197193795,55.9453926997716,null
60,-3.1859975197193795,55.9453926997716,40,-3.185767706386444,55.94558553605451,null
61,-3.185767706386444,55.94558553605451,50,-3.185742821086489,55.94561519320013,shed.desire.muddy
62,-3.185742821086489,55.94561519320013,330,-3.1854830134653533,55.945465193200135,null
63,-3.1854830134653533,55.945465193200135,330,-3.185223205844218,55.94531519320014,null
64,-3.185223205844218,55.94531519320014,330,-3.1849633982230823,55.94516519320014,null
65,-3.1849633982230823,55.94516519320014,340,-3.1846814904368466,55.94506258715714,null
66,-3.1846814904368466,55.94506258715714,330,-3.184635426797053,55.9450359923023,sports.topic.clocks
67,-3.184635426797053,55.9450359923023,230,-3.184770056085367,55.94487554736428,slide.leads.stores
68,-3.184770056085367,55.94487554736428,270,-3.184770056085367,55.94457554736428,null
69,-3.184770056085367,55.94457554736428,270,-3.184770056085367,55.94427554736428,null
70,-3.184770056085367,55.94427554736428,270,-3.184770056085367,55.943975547364275,null
71,-3.184770056085367,55.943975547364275,270,-3.184770056085367,55.94367554736427,null
